,HS_ID,Skupina,Podskupina,Kategorie_vyrobku,Zdroj,Included,CAGR_2022_30_ANALYSIS,IS_REALCAGR,CAGR 2022-2030 Předpověď,loc,prod,CZ Export 2022 CZK,time,diversity,ubiquity,mcp,eci,Komplexita výrobku 2022,density,coi,cog,Výhoda CZ 2022,Název Produktu,description,Příbuznost CZ 2022,Světový export 2022 CZK,EU Export 2022 CZK,EU Největší Exportér 2022,EU Světový Podíl 2022 %,Koncentrace světového trhu 2022,Koncentrace evropského exportu 2022,CZ Světový Podíl 2022 %,CZ-EU Podíl 2022 %,CZ 2030 Export CZK,EU 2030 Export CZK,CZ Celkový Export 25-30 CZK,EU Celkový Export 25-30 CZK
12,850434,A06. Energetické sítě,A06a. Distribuce a přenos elektřiny,Transformační stanice a další síťové komponenty,LSE Navigator,IN,0.058,Y,0.058,CZE,850434,21576206.000000004,2022,1180,30,1,1.6847625483680355,1.338283072274053,1.0533844255196199,-0.5969886341590336,0.0,1.2189245704667844,"Transformátory nad 500kVA,bez kapal.dielektr.","Transformers: n.e.s. in item no. 8504.2, having a power handling capacity exceeding 500kVA",0.2619410917108295,1757096258.0,669066891.0,ITA,0.38077987358618576,0.09085825179759136,0.19238193468172451,0.012279467275491746,0.0322482046118764,33873527.205498606,1050400405.6406797,177340846.40966272,5499247122.25224
13,850431,A06. Energetické sítě,A06a. Distribuce a přenos elektřiny,Transformační stanice a další síťové komponenty,LSE Navigator,IN,0.058,Y,0.058,CZE,850431,115920700.0,2022,1180,30,1,1.6847625483680355,0.36481500391432026,1.0263693328091983,-0.5969886341590336,0.0,2.0640584421436396,"Transformátory do 1kVA,bez kapal.dielektrika","Electrical transformers: n.e.s. in item no. 8504.2, having a power handling capacity not exceeding 1kVA",0.2552293741696255,5574890102.0,1455378921.0,DEU,0.26105966115419577,0.20224614473443428,0.1287937004927071,0.020793360564796297,0.07964984123883707,181989502.00653636,2284869613.999917,952784518.9465001,11962164696.468025
14,730820,A04. Výroba nízkoemisní elektřiny a paliv,A04a. Větrná,Komponenty pro větrnou energetiku,LSE Navigator,IN,0.084,Y,0.084,CZE,730820,38113972.0,2022,1180,24,0,1.6847625483680355,-0.33447298678780285,1.0357886819899425,-0.5969886341590336,0.10866513002264896,0.8521149494506881,"Věže,stožáry,sloupy,pilíře z železa,oceli","Iron or steel: structures and parts thereof, towers and lattice masts",0.2580009050774346,4440003693.0,1118530308.0,ESP,0.2519210310035208,0.09025591363857477,0.17811552505629696,0.008584220787944286,0.03407504627044938,72663860.63112283,2132465501.4229136,359756489.4902479,10557769654.51215
15,903210,E01. Měřící a diagnostické přístroje; Monitoring,"E0f. Měření v energetice a síťových odvětvích (HS9028 - 9030, 903210)",Termostaty,LSE Navigator,IN,,N,0.04,CZE,903210,150532305.0,2022,1180,26,1,1.6847625483680355,1.3950342481270788,1.0641941954120686,-0.5969886341590336,0.0,3.1080133694091647,Termostaty,"Regulating or controlling instruments and apparatus: automatic type, thermostats",0.26409870242650346,4807775044.0,1910846642.0,DEU,0.3974492617712419,0.08461922266220767,0.16679389632916616,0.03131018061834259,0.07877780544567636,206013853.70916706,2615125574.3120465,1123150928.1503427,14257200004.445992
16,902511,E01. Měřící a diagnostické přístroje; Monitoring,E01c. Měření okolního prostředí (HS9025),Termometry,LSE Navigator,IN,,N,0.04,CZE,902511,1328856.0,2022,1180,14,0,1.6847625483680355,2.6883924015474854,1.0575594258465355,-0.5969886341590336,0.20174105287738328,0.7515203001994754,"Teploměry,nekombinov,kapalinové,přímé čtení","Thermometers and pyrometers: liquid filled, for direct reading, not combined with other instruments",0.26371675266423145,175523193.0,71423850.0,DEU,0.406919728266338,0.19345968136044603,0.21812715213748854,0.007570828545718172,0.018605213804632485,1818631.1940453507,97748470.57078873,9914854.155579109,532907294.68050635
17,902519,E01. Měřící a diagnostické přístroje; Monitoring,E01c. Měření okolního prostředí (HS9025),Termometry,LSE Navigator,IN,,N,0.04,CZE,902519,40407860.0,2022,1180,19,0,1.6847625483680355,1.8042996853511053,1.0487479514138198,-0.5969886341590336,0.14206234601945011,0.8738803785211736,"Teploměry,nekombinované,ostatní","Thermometers and pyrometers: (other than liquid filled, for direct reading), not combined with other instruments",0.26151555390758424,4589983962.0,1692258072.0,DEU,0.36868496404563256,0.10374260859977533,0.20217776445950675,0.008803486098106763,0.023878071949300177,55300946.58910925,2315972022.6376996,301490935.54084027,12626267991.024979
18,903120,E01. Měřící a diagnostické přístroje; Monitoring,E01i. Ostatní,Ostatní,LSE Navigator,IN,,N,0.04,CZE,903120,53772398.0,2022,1180,21,1,1.6847625483680355,2.46866116118637,1.0912156708597924,-0.5969886341590336,0.0,3.4879424788969584,Zařízení zkušební,Test benches,0.27023486393641183,1530338117.0,1076770835.0,DEU,0.7036162943590851,0.11376159088682991,0.2084529306274253,0.035137593060423,0.049938572119665556,73591239.66887444,1473635239.160044,401206363.7939353,8033997504.6251335
19,860610,A02. Doprava,A02a. Železniční (osobní i nákladní),Nové lokomotivy a vozy,LSE Navigator,IN,0.05,Y,0.05,CZE,860610,31358057.0,2022,1180,11,1,1.6847625483680355,2.426868140598316,1.0781205321149263,-0.5969886341590336,0.0,3.149793827764444,"Vagóny cisternové ap,bez pohonu","Railway or tramway goods vans and wagons: tank wagons and the like, not self-propelled",0.2684700278725846,988244311.0,368203450.0,POL,0.37258342486931856,0.2240993680951446,0.20670661456414974,0.03173107768085093,0.08516502764979524,46330132.02129773,544004191.6244141,246915357.75475216,2899257647.9876924
20,901580,E01. Měřící a diagnostické přístroje; Monitoring,E01h. Surveying / Zeměměřičství (HS 9015),Surveying / Zeměměřičství,LSE Navigator,IN,,N,0.04,CZE,901580,7679176.0,2022,1180,46,0,1.6847625483680355,0.6159802019689791,1.0191968194918772,-0.5969886341590336,0.1008447534614891,0.16278087825427615,"Přístr.geodet,topograf,meteorolog,geofyz.ost.","Surveying equipment: articles n.e.s. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",0.25318698281301744,4682831590.0,1198819008.0,FRA,0.2560030154746607,0.07969979665898064,0.14294191877818807,0.0016398573923517928,0.006405617485838196,10509482.60621497,1640666591.3863525,57295831.95998916,8944622760.672356
21,901530,E01. Měřící a diagnostické přístroje; Monitoring,E01h. Surveying / Zeměměřičství (HS 9015),Surveying / Zeměměřičství,LSE Navigator,IN,,N,0.04,CZE,901530,2115150.0,2022,1180,14,0,1.6847625483680355,3.294829886268276,1.0523223813852367,-0.5969886341590336,0.225298258279915,0.29152620907206805,Libely,Surveying equipment: levels,0.26331250732045924,720212860.0,290337746.0,DEU,0.4031276892223224,0.21422543297056895,0.2960253057317672,0.00293684008919252,0.007285136118677453,2894728.826964715,397347253.34002763,15781547.26108258,2166266628.927116
22,381511,"A01. Výroba, nízkoemisní výrobní postupy",A01a. Nízkoemisní výroba,Nízkoemisní výroby ostatní,LSE Navigator,IN,,N,0.04,CZE,381511,2360351.0,2022,1180,14,0,1.6847625483680355,2.2313946079184883,1.0287645296348316,-0.5969886341590336,0.1565849976713041,0.15994055925670336,Katalyzátory na nosiči s niklem jako akt.látk,"Catalysts, supported: reaction initiators, reaction accelerators and catalytic preparations, with nickel or nickel compounds as the active substance, n.e.s. or included",0.2575112921034757,1464924645.0,552840713.0,DNK,0.377385085906586,0.18512501383849184,0.24875936590351724,0.0016112439694807646,0.004269495615095917,3230303.3266931386,756600689.6157845,17611039.81242159,4124852535.309595
23,840220,A04. Výroba nízkoemisní elektřiny a paliv,A04f. Jádro,Komponenty pro jadernou energetiku,"""Technology Evolution of Chinaâ€™s Export of Renewable Energy Products"" By Xuping Cao et al, 2018; https://www.researchgate.net/publication/327123861_Technology_Evolution_of_China's_Export_of_Renewable_Energy_Products",IN,,N,0.04,CZE,840220,709342.0,2022,1180,19,0,1.6847625483680355,1.7767307300157467,1.0278367733176987,-0.5969886341590336,0.12417884517014632,0.22617335571340327,"Kotle zvané ""na přehřátou vodu""",Boilers: super-heated water boilers,0.25565668624703913,311323238.0,73405568.0,DEU,0.23578570129095214,0.1628291918915951,0.10863451030758954,0.0022784743103564918,0.00966332690185028,970783.5073525778,100460588.49221976,5292539.203967018,547693279.7289133
24,840490,A05. Ukládání energie,A05b. Vodik a čpavek,Vodík (elektrolyzéry),LSE Navigator,IN,,N,0.04,CZE,840490,3931186.0,2022,1180,21,0,1.6847625483680355,2.869986399772746,1.0250082231092685,-0.5969886341590336,0.13259202631818037,0.7219846570787025,"Části,součásti přístr.pomoc.ke kotlům ÚT aj","Boilers: parts of auxiliary plant, for use with boilers of heading no. 8402 and 8403 and parts of condensers for steam or other vapour power units",0.25449302567641063,540496554.0,154707467.0,FIN,0.28623210611625843,0.09824185675249267,0.10655110619596693,0.00727328596437268,0.025410447706444576,5380099.490986507,211727851.20279524,29331346.548049163,1154302627.2854755
25,840619,A04. Výroba nízkoemisní elektřiny a paliv,A04g. Efektivní využití plynu a vodíku,Komponenty pro výrobu energie z plynů,LSE Navigator,IN,,N,0.04,CZE,840619,90211909.0,2022,1180,14,1,1.6847625483680355,1.7181908760339744,1.052001347111038,-0.5969886341590336,0.0,8.120468445911031,"Turbines: steam and other vapour turbines, for other than marine propulsion","Turbines: steam and other vapour turbines, for other than marine propulsion",0.2577043032871072,1102757691.0,433861644.0,DEU,0.3934333421937567,0.1347604305832196,0.3212200920306861,0.08180574004266908,0.2079278273328997,123461226.63537697,593769618.136351,673088672.3854009,3237126463.634723
26,850440,A06. Energetické sítě,A06a. Distribuce a přenos elektřiny,Transformační stanice a další síťové komponenty,LSE Navigator,IN,0.058,Y,0.058,CZE,850440,1433505114.0,2022,1180,22,1,1.6847625483680355,3.1213175473862806,1.0630286882517228,-0.5969886341590336,0.0,1.511703079173688,Měniče statické(např.usměrňovače),Electrical static converters,0.2647940196309449,94130432534.0,27911234505.0,DEU,0.2965165861202054,0.17404445451941333,0.14565205259447436,0.015228923052937387,0.05135943068885766,2250528868.6203856,43819194224.60876,11782377784.553041,229410210092.325
27,902730,E01. Měřící a diagnostické přístroje; Monitoring,E01e. Chemická analýza (HS9027),Spektrometry,LSE Navigator,IN,,N,0.04,CZE,902730,46646633.0,2022,1180,27,1,1.6847625483680355,3.28220242817719,1.025349600241742,-0.5969886341590336,0.0,1.078260293574391,"Spektrometry,-grafy ap použív.optické záření","Spectrometers, spectrophotometers and spectrographs: using optical radiations (UV, visible, IR)",0.2542824819527528,4294315949.0,1567716645.0,DEU,0.3650678393528701,0.10934743061911731,0.3001025168882376,0.010862412909060036,0.02975450515804149,63839138.22941331,2145528480.1521919,348039639.3919459,11697040079.924978
28,280461,A04. Výroba nízkoemisní elektřiny a paliv,A04b. Solární,Komponenty pro solární energetiku,"""Technology Evolution of Chinaâ€™s Export of Renewable Energy Products"" By Xuping Cao et al, 2018; https://www.researchgate.net/publication/327123861_Technology_Evolution_of_China's_Export_of_Renewable_Energy_Products",IN,0.12,Y,0.12,CZE,280461,1312447.0,2022,1180,6,0,1.6847625483680355,4.903609512271342,1.0227811336156103,-0.5969886341590336,0.19390213360415295,0.021843872074076343,"Křemík,obsahující nad 99,99% křemíku",Silicon: containing by weight not less than 99.99% of silicon,0.2559990582335447,5964162330.0,2275184756.0,DEU,0.3814759944671057,0.23467096420901024,0.8691600897341639,0.00022005554634191185,0.0005768529331690019,3249570.442838596,5633273675.123295,14963544.643026885,25939964560.504333
29,841869,A03. Budovy,A03b. Elektrifikace tepelného hospodářství,Tepelná čerpadla a HVAC,LSE Navigator,IN,,N,0.04,CZE,841869,141397672.00000003,2022,1180,19,1,1.6847625483680355,2.470458631340712,1.0596394566609222,-0.5969886341590336,0.0,1.1953003987104982,"Zařízení chladicí,mrazicí ost.","Refrigerating or freezing equipment: heat pumps, other than compression type units whose condensers are heat exchangers",0.2645183839579219,11742552220.0,4448583340.0,ITA,0.3788429684326326,0.0967360100685915,0.14385848181670502,0.01204147695925682,0.031784876486095015,193512477.69855642,6088193477.272522,1054995647.2472653,33191749154.941532
30,860310,A02. Doprava,A02a. Železniční (osobní i nákladní),Nové lokomotivy a vozy,LSE Navigator,IN,0.05,Y,0.05,CZE,860310,41050073.0,2022,1180,13,0,1.6847625483680355,3.2708776587252024,1.0613332217523364,-0.5969886341590336,0.15750562900773896,0.778805011783119,"Vozy motorové žel.aj kolej.dopravy,vněj.zdroj","Railway or tramway coaches, vans and trucks: self-propelled, powered from an external source of electricity (excluding those of heading no. 8604)",0.26471130887189376,5232177893.0,2162552875.0,ESP,0.41331791831719356,0.10482554894983814,0.22916559542482234,0.007845695203697082,0.018982228584815526,60649653.82178843,3195075517.6504393,323230915.12505674,17028080432.221703
31,730230,A02. Doprava,A02a. Železniční (osobní i nákladní),Infrastruktura (nové tratě a elektrifikace stávajících),LSE Navigator,IN,0.05,Y,0.05,CZE,730230,16763228.0,2022,1180,16,1,1.6847625483680355,2.7268568188281357,1.0580977612751372,-0.5969886341590336,0.0,2.78845576621422,"Hrotnice,výhybky aj zař.přejezdová z žel,ocel","Iron or steel, railway or tramway track construction material: switch blades, crossing frogs, point rods and other crossing pieces",0.2637234213258791,596748310.0,426064382.0,AUT,0.7139766880948519,0.07377076298905962,0.1053676957894625,0.02809095177831337,0.03934435429995648,24766922.464077245,629491140.5905229,131994735.47562204,3354858348.1459765
32,730210,A02. Doprava,A02a. Železniční (osobní i nákladní),Infrastruktura (nové tratě a elektrifikace stávajících),LSE Navigator,IN,0.05,Y,0.05,CZE,730210,168516539.99999997,2022,1180,11,1,1.6847625483680355,2.8680031533136647,1.076065601068312,-0.5969886341590336,0.0,6.556174706939697,"Kolejnice z železa,oceli","Iron or steel, railway or tramway track construction material: rails",0.26634320324382293,2551463271.0,1457581805.0,AUT,0.5712728933106401,0.1123752297951994,0.2067347802199291,0.06604701777029812,0.11561377853505792,248975679.39149734,2153512172.5651383,1326910074.8714435,11477092883.605396
33,860500,A02. Doprava,A02a. Železniční (osobní i nákladní),Nové lokomotivy a vozy,LSE Navigator,IN,0.05,Y,0.05,CZE,860500,4162194.0000000005,2022,1180,16,0,1.6847625483680355,1.9755567914758114,1.034705239879863,-0.5969886341590336,0.11910151753793229,0.33731065281278644,"Vozy osobní,poštovní ap železn.aj,bez pohonu","Railway or tramway coaches: passenger coaches, luggage vans, post office coaches and other special purpose railway or tramway coaches, not self-propelled (excluding those of heading no. 8604)",0.25725860012132484,1224868785.0,484803076.0,FRA,0.39580000889646316,0.0974929213947896,0.2383746701567673,0.0033980733699569303,0.00858532919044433,6149456.183406176,716274943.8018829,32773383.26652965,3817370602.7495356
34,730240,A02. Doprava,A02a. Železniční (osobní i nákladní),Díly a vybavení,LSE Navigator,IN,0.05,Y,0.05,CZE,730240,18380736.0,2022,1180,24,1,1.6847625483680355,1.5124460836003284,1.1356495163343543,-0.5969886341590336,0.0,8.198416310233409,"Spojky,podkladnice kolejnicové z železa,oceli","Iron or steel, railway or tramway track construction material: fish-plates and sole plates",0.2723202597803595,222551351.0,77980433.0,DEU,0.35039298862759993,0.12046729477521313,0.15936118203715474,0.08259098818052109,0.23570959140480793,27156718.464049608,115212615.24487829,144731097.5050416,614022945.1099435
35,860630,A02. Doprava,A02a. Železniční (osobní i nákladní),Nové lokomotivy a vozy,LSE Navigator,IN,0.05,Y,0.05,CZE,860630,242010.0,2022,1180,13,0,1.6847625483680355,1.5672524396991305,1.0339450864929003,-0.5969886341590336,0.11939432147208241,0.04511334799650764,"Vagóny samovýsypné,bez pohonu","Railway or tramway goods vans and wagons: self-discharging, not self-propelled, excluding those of item no. 8606.10 or 8606.20",0.25742412121515557,532507291.0,49598406.0,POL,0.09314127118683901,0.22641641622765307,0.25868123621065175,0.00045447265059137004,0.004879390680418237,357558.99195139116,73279434.94796012,1905602.3059792116,390541038.9921622
36,860692,A02. Doprava,A02a. Železniční (osobní i nákladní),Nové lokomotivy a vozy,LSE Navigator,IN,0.05,Y,0.05,CZE,860692,14524689.999999998,2022,1180,15,1,1.6847625483680355,2.466896521030004,1.0762186651453096,-0.5969886341590336,0.0,2.8145815666729073,"Vagóny nákl.otevřené,bočn.nad 60cm,bez pohonu","Railway or tramway goods vans and wagons: open, with non-removable sides of a height exceeding 60cm, not self-propelled",0.26627356054040874,512259874.0,112150909.0,ROU,0.21893362078951356,0.19861992957160585,0.19025812899575564,0.028354143545508307,0.1295102298279187,21459582.309848562,165697971.02794182,114368343.28181973,883083470.9642773
37,730290,A02. Doprava,A02a. Železniční (osobní i nákladní),Díly a vybavení,LSE Navigator,IN,0.05,Y,0.05,CZE,730290,12982803.0,2022,1180,20,1,1.6847625483680355,1.7472293375109056,1.0588138143142507,-0.5969886341590336,0.0,2.301636355881659,"Mat.ost.pro stavbu tratí žel,tram.z žel,oceli","Iron or steel, railway or tramway track construction material: n.e.s. in heading no. 7302",0.2636333828460587,559923975.0,238184657.0,DEU,0.42538749479337795,0.07491331970631068,0.193683456555597,0.023186724590601785,0.05450730187041393,19181512.96799098,351907218.11168075,102227425.87031044,1875481309.1527936
38,860110,A02. Doprava,A02a. Železniční (osobní i nákladní),Nové lokomotivy a vozy,LSE Navigator,IN,0.05,Y,0.05,CZE,860110,10441728.0,2022,1180,10,0,1.6847625483680355,3.364620669953298,1.0572885175149809,-0.5969886341590336,0.2008599560029904,0.8319765522700141,"Lokomotivy,lokotraktory,vnější zdroj proudu",Rail locomotives: powered from an external source of electricity,0.26298157002127365,1245829455.0,852550396.0,DEU,0.6843235184225115,0.20462858285656446,0.3763947594620681,0.00838134622527447,0.01224763726460107,15427187.876164686,1259605223.6747215,82218837.87945831,6713036653.779143
39,860120,A02. Doprava,A02a. Železniční (osobní i nákladní),Nové lokomotivy a vozy,LSE Navigator,IN,0.05,Y,0.05,CZE,860120,522.0,2022,1180,10,0,1.6847625483680355,1.7249274436589348,1.0279828316471766,-0.5969886341590336,0.1421307237563653,0.0009404079934808241,"Lokomotivy,lokotraktory akumulátorové",Rail locomotives: powered by electric accumulators,0.25513826827782143,55099987.0,27912668.0,ESP,0.5065821158905174,0.22147355716762973,0.40888723284890655,9.473686445697346e-06,1.87011861424354e-05,771.2317416578909,41239723.287276775,4110.261574815704,219786143.16281208
40,900190,A04. Výroba nízkoemisní elektřiny a paliv,A04b. Solární,Komponenty pro solární energetiku,LSE Navigator,IN,0.12,Y,0.12,CZE,900190,61789869.0,2022,1180,18,0,1.6847625483680355,2.48553837399252,1.0307494269576616,-0.5969886341590336,0.20495188063514636,0.6529995604396358,"Hranoly,zrcadla aj články optické,nezasazené","Optical elements: lenses n.e.s. in heading no. 9001, prisms, mirrors and other optical elements, unmounted, of any material (excluding elements of glass not optically worked)",0.25638504642114185,9392943087.0,1119400794.0,DEU,0.1191746594897685,0.15732909597501815,0.32589970988432754,0.006578328903697743,0.05519905768442755,152989440.3120803,2771595145.4591737,704482133.9591488,12762575368.345345
41,850619,A05. Ukládání energie,A05a. Baterie,Baterie,LSE Navigator,IN,,N,0.04,CZE,850619,47178254.0,2022,1180,21,1,1.6847625483680355,2.7744897253788574,1.0295591753233082,-0.5969886341590336,0.0,1.0409605639775608,"Cells and batteries: primary, of an external volume not exceeding 300cm3, n.e.s. in heading no. 8506","Cells and batteries: primary, of an external volume not exceeding 300cm3, n.e.s. in heading no. 8506",0.25588714776460597,4498885008.0,1059250064.0,DEU,0.2354472412867682,0.08194673022719653,0.15943956571716383,0.010486654785820657,0.04453929775736129,64566698.27655882,1449656854.2302055,352006167.5041289,7903271610.202939
